category,german,english,image_url,image_local
German Fruit Flashcards,der Maiskolben,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f33d.svg,images/German Fruit Flashcards/1f33d.svg
German Fruit Flashcards,die Mango,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f96d.svg,images/German Fruit Flashcards/1f96d.svg
German Fruit Flashcards,der Mate-Tee,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c9.svg,images/German Fruit Flashcards/1f9c9.svg
German Fruit Flashcards,die Milch,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f95b.svg,images/German Fruit Flashcards/1f95b.svg
German Fruit Flashcards,der Mondkuchen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f96e.svg,images/German Fruit Flashcards/1f96e.svg
German Fruit Flashcards,die Möhre,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f955.svg,images/German Fruit Flashcards/1f955.svg
German Fruit Flashcards,die Nudeln,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f35c.svg,images/German Fruit Flashcards/1f35c.svg
German Fruit Flashcards,Oden,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f362.svg,images/German Fruit Flashcards/1f362.svg
German Fruit Flashcards,die Oliven,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fad2.svg,images/German Fruit Flashcards/1fad2.svg
German Fruit Flashcards,die Orange,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f34a.svg,images/German Fruit Flashcards/1f34a.svg
German Fruit Flashcards,die Pfannkuchen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f95e.svg,images/German Fruit Flashcards/1f95e.svg
German Fruit Flashcards,der Pfirsich,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f351.svg,images/German Fruit Flashcards/1f351.svg
German Fruit Flashcards,der Pilz,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f344.svg,images/German Fruit Flashcards/1f344.svg
German Fruit Flashcards,die Pizza,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f355.svg,images/German Fruit Flashcards/1f355.svg
German Fruit Flashcards,die Pommes,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f35f.svg,images/German Fruit Flashcards/1f35f.svg
German Fruit Flashcards,das Popcorn,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f37f.svg,images/German Fruit Flashcards/1f37f.svg
German Fruit Flashcards,der Reis,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f35a.svg,images/German Fruit Flashcards/1f35a.svg
German Fruit Flashcards,das Reisbällchen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f359.svg,images/German Fruit Flashcards/1f359.svg
German Fruit Flashcards,der Reiscracker,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f358.svg,images/German Fruit Flashcards/1f358.svg
German Fruit Flashcards,der Saft,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c3.svg,images/German Fruit Flashcards/1f9c3.svg
German Fruit Flashcards,der Salat,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f957.svg,images/German Fruit Flashcards/1f957.svg
German Fruit Flashcards,der Salat,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f96c.svg,images/German Fruit Flashcards/1f96c.svg
German Fruit Flashcards,das Salz,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c2.svg,images/German Fruit Flashcards/1f9c2.svg
German Fruit Flashcards,das Sandwich,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f96a.svg,images/German Fruit Flashcards/1f96a.svg
German Fruit Flashcards,die Schokolade,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f36b.svg,images/German Fruit Flashcards/1f36b.svg
German Fruit Flashcards,Spaghetti,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f35d.svg,images/German Fruit Flashcards/1f35d.svg
German Fruit Flashcards,der Speck,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f953.svg,images/German Fruit Flashcards/1f953.svg
German Fruit Flashcards,das Spiegelei,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f373.svg,images/German Fruit Flashcards/1f373.svg
German Fruit Flashcards,das Steak,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f969.svg,images/German Fruit Flashcards/1f969.svg
German Fruit Flashcards,das Sushi,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f363.svg,images/German Fruit Flashcards/1f363.svg
German Fruit Flashcards,die Süßkartoffel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f360.svg,images/German Fruit Flashcards/1f360.svg
German Fruit Flashcards,der Taco,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f32e.svg,images/German Fruit Flashcards/1f32e.svg
German Fruit Flashcards,die Tamale,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fad4.svg,images/German Fruit Flashcards/1fad4.svg
German Fruit Flashcards,die Tomate,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f345.svg,images/German Fruit Flashcards/1f345.svg
German Fruit Flashcards,die Trauben,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f347.svg,images/German Fruit Flashcards/1f347.svg
German Fruit Flashcards,die Waffel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c7.svg,images/German Fruit Flashcards/1f9c7.svg
German Fruit Flashcards,das Wasser,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f964.svg,images/German Fruit Flashcards/1f964.svg
German Fruit Flashcards,die Wassermelone,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f349.svg,images/German Fruit Flashcards/1f349.svg
German Fruit Flashcards,die Zitrone,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f34b.svg,images/German Fruit Flashcards/1f34b.svg
German Fruit Flashcards,die Zwiebel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c5.svg,images/German Fruit Flashcards/1f9c5.svg
German Fall / Autumn Flashcards,der Frühling,,https://cdn.emojiflashcards.com/rails/active_storage/blobs/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTgsInB1ciI6ImJsb2JfaWQifX0=--87d2b3347545d80811474509703a2d683d13599b/spring.svg,images/German Fall / Autumn Flashcards/spring.svg
German Fall / Autumn Flashcards,der Sommer,,https://cdn.emojiflashcards.com/rails/active_storage/blobs/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTksInB1ciI6ImJsb2JfaWQifX0=--d9f02ae8bbcc908c1c89d041277ec8c4b04ebcdc/summer.svg,images/German Fall / Autumn Flashcards/summer.svg
German Fall / Autumn Flashcards,der Herbst,,https://cdn.emojiflashcards.com/rails/active_storage/blobs/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NjAsInB1ciI6ImJsb2JfaWQifX0=--78d6c0b55d54241e1b581c0e21858d4ce0e09692/autumn.svg,images/German Fall / Autumn Flashcards/autumn.svg
German Fall / Autumn Flashcards,der Winter,,https://cdn.emojiflashcards.com/rails/active_storage/blobs/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NjEsInB1ciI6ImJsb2JfaWQifX0=--1344fa75e954d688feaa99e6b5b8f6e6ea96407e/winter.svg,images/German Fall / Autumn Flashcards/winter.svg
German Fall / Autumn Flashcards,das Ahornblatt,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f341.svg,images/German Fall / Autumn Flashcards/1f341.svg
German Fall / Autumn Flashcards,der Apfel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f34e.svg,images/German Fall / Autumn Flashcards/1f34e.svg
German Fall / Autumn Flashcards,der Badeanzug,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fa71.svg,images/German Fall / Autumn Flashcards/1fa71.svg
German Fall / Autumn Flashcards,die Badehose,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fa73.svg,images/German Fall / Autumn Flashcards/1fa73.svg
German Fall / Autumn Flashcards,die Biene,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f41d.svg,images/German Fall / Autumn Flashcards/1f41d.svg
German Fall / Autumn Flashcards,der Drachen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fa81.svg,images/German Fall / Autumn Flashcards/1fa81.svg
German Fall / Autumn Flashcards,das Eichhörnchen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f43f.svg,images/German Fall / Autumn Flashcards/1f43f.svg
German Fall / Autumn Flashcards,das Eis,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9ca.svg,images/German Fall / Autumn Flashcards/1f9ca.svg
German Fall / Autumn Flashcards,das Eis,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/2744.svg,images/German Fall / Autumn Flashcards/2744.svg
German Fall / Autumn Flashcards,die Eiscreme,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f368.svg,images/German Fall / Autumn Flashcards/1f368.svg
German Fall / Autumn Flashcards,die Eiscreme,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f366.svg,images/German Fall / Autumn Flashcards/1f366.svg
German Fall / Autumn Flashcards,fallende Blätter,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f342.svg,images/German Fall / Autumn Flashcards/1f342.svg
German Fall / Autumn Flashcards,das Feuerwerk,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f386.svg,images/German Fall / Autumn Flashcards/1f386.svg
German Fall / Autumn Flashcards,das Frisbee,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f94f.svg,images/German Fall / Autumn Flashcards/1f94f.svg
German Fall / Autumn Flashcards,das Gras,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f331.svg,images/German Fall / Autumn Flashcards/1f331.svg
German Fall / Autumn Flashcards,das Gänseblümchen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f33c.svg,images/German Fall / Autumn Flashcards/1f33c.svg
German Fall / Autumn Flashcards,die Handschuhe,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9e4.svg,images/German Fall / Autumn Flashcards/1f9e4.svg
German Fall / Autumn Flashcards,der Igel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f994.svg,images/German Fall / Autumn Flashcards/1f994.svg
German Fall / Autumn Flashcards,Kakigori,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f367.svg,images/German Fall / Autumn Flashcards/1f367.svg
German Fall / Autumn Flashcards,die Kastanie,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f330.svg,images/German Fall / Autumn Flashcards/1f330.svg
German Fall / Autumn Flashcards,die Kirschblüte,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f338.svg,images/German Fall / Autumn Flashcards/1f338.svg
German Fall / Autumn Flashcards,das Küken,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f423.svg,images/German Fall / Autumn Flashcards/1f423.svg
German Fall / Autumn Flashcards,die Kürbis,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f383.svg,images/German Fall / Autumn Flashcards/1f383.svg
German Fall / Autumn Flashcards,der Mais,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f33d.svg,images/German Fall / Autumn Flashcards/1f33d.svg
German Fall / Autumn Flashcards,der Mantel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9e5.svg,images/German Fall / Autumn Flashcards/1f9e5.svg
German Fall / Autumn Flashcards,der Marienkäfer,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f41e.svg,images/German Fall / Autumn Flashcards/1f41e.svg
German Fall / Autumn Flashcards,der Pilz,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f344.svg,images/German Fall / Autumn Flashcards/1f344.svg
German Fall / Autumn Flashcards,der Regen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f327.svg,images/German Fall / Autumn Flashcards/1f327.svg
German Fall / Autumn Flashcards,der Regenbogen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f308.svg,images/German Fall / Autumn Flashcards/1f308.svg
German Fall / Autumn Flashcards,der Regenschirm,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/2602.svg,images/German Fall / Autumn Flashcards/2602.svg
German Fall / Autumn Flashcards,der Schal,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9e3.svg,images/German Fall / Autumn Flashcards/1f9e3.svg
German Fall / Autumn Flashcards,der Schlitten,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f6f7.svg,images/German Fall / Autumn Flashcards/1f6f7.svg
German Fall / Autumn Flashcards,das Schlittschuh- laufen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/26f8.svg,images/German Fall / Autumn Flashcards/26f8.svg
German Fall / Autumn Flashcards,der Schmetterling,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f98b.svg,images/German Fall / Autumn Flashcards/1f98b.svg
